PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004625;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.ProbeCardID;20004815;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.Size;20004149;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.SlotNotchAngle;20004560;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.Type;20004784;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.WaferType;20004602;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].Label;20004670;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.ChuckNotchAngle;20004571;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.DeviceName;20004113;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.ID;20004621;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.NotchAngle;20004708;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OCR;20004575;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OCRDirection;20004361;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OCRMode;20004358;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OCRReadScore;20004419;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OCRType;20004463;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20004649;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20004181;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20004251;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OverrideOCROption.IsEnable;20004434;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004105;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.ProbeCardID;20004138;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.Size;20004757;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.SlotNotchAngle;20004386;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.Type;20004439;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].AllocateDeviceInfo.WaferType;20004349;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[4].Label;20004376;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.ChuckNotchAngle;20004318;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.DeviceName;20004609;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.ID;20004365;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.NotchAngle;20004807;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OCR;20004424;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OCRDirection;20004337;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OCRMode;20004264;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OCRReadScore;20004798;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OCRType;20004330;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20004109;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20004657;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20004302;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OverrideOCROption.IsEnable;20004168;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004792;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.ProbeCardID;20004374;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.Size;20004154;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.SlotNotchAngle;20004741;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.Type;20004820;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].AllocateDeviceInfo.WaferType;20004176;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[5].Label;20004460;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.ChuckNotchAngle;20004234;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.DeviceName;20004328;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.ID;20004108;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.NotchAngle;20004837;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OCR;20004345;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OCRDirection;20004141;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OCRMode;20004549;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OCRReadScore;20004656;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OCRType;20004229;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20004597;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20004308;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20004314;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OverrideOCROption.IsEnable;20004152;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004472;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.ProbeCardID;20004822;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.Size;20004347;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.SlotNotchAngle;20004320;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.Type;20004624;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].AllocateDeviceInfo.WaferType;20004239;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[6].Label;20004819;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.ChuckNotchAngle;20004612;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.DeviceName;20004838;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.ID;20004685;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.NotchAngle;20004595;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OCR;20004246;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OCRDirection;20004640;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OCRMode;20004537;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OCRReadScore;20004667;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OCRType;20004266;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20004444;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20004288;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20004219;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OverrideOCROption.IsEnable;20004253;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004522;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.ProbeCardID;20004428;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.Size;20004183;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.SlotNotchAngle;20004651;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.Type;20004144;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].AllocateDeviceInfo.WaferType;20004587;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[7].Label;20004605;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.ChuckNotchAngle;20004355;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.DeviceName;20004159;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.ID;20004728;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.NotchAngle;20004676;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OCR;20004517;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OCRDirection;20004430;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OCRMode;20004507;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OCRReadScore;20004749;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OCRType;20004787;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20004548;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20004333;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20004559;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OverrideOCROption.IsEnable;20004711;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.OverrideOCROption.IsPerform;20004468;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.ProbeCardID;20004783;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.Size;20004100;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.SlotNotchAngle;20004492;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.Type;20004493;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].AllocateDeviceInfo.WaferType;20004104;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[8].Label;20004304;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.ChuckNotchAngle;20000037;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.DeviceName;20000876;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.ID;20000026;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.NotchAngle;20000877;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCR;20000038;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCRAngle;20008079;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCRDirection;20000875;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCRMode;20000873;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCRReadScore;20000039;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OCRType;20000874;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OverrideLoadNotchAngleOption.Angle;20000041;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OverrideLoadNotchAngleOption.IsEnable;20000040;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OverrideOCRDeviceOption.IsEnable;20000042;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OverrideOCROption.IsEnable;20000043;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.OverrideOCROption.IsPerform;20000044;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.ProbeCardID;20000028;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.Size;20000871;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.SlotNotchAngle;20000878;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.Type;20000870;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.WaferSubstrateType;20007149;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].AllocateDeviceInfo.WaferType;20000872;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].Label;20000866;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].LoadingNotchAngle;20000869;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].SlotDevice[0].IsOverrideEnable;20000880;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].SlotDevice[0].Label;20000879;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CassetteDevice[0].SlotDevice[0].OverrideOCRDirection;20000884;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
